,處理的字串,label,predict
1341,我要聽搖滾音樂,play_category,play_category
1342,我要聽江蕙的歌,play_artist,play_artist
1343,我要聽相聲,play_audiobook_category,play_audiobook_category
1344,我要聽田馥甄的歌,play_artist play_song play_album,play_artist play_song play_album
1345,我要聽煙花易冷,play_song,play_song
1346,播放韓語歌,play_language,play_language
1347,往後餘生,play_song play_album,play_song play_album
1348,我要聽許茹芸的歌,play_artist,play_artist
1349,我要聽 lady gaga 的歌,play_artist play_song,play_artist play_song play_album
1350,我想聽魔鬼中的天使,play_song,play_song play_album
1351,我要聽 lady gaga 的歌,play_artist play_song,play_artist play_song play_album
1352,我要聽王力宏的歌,play_artist play_album,play_artist play_album
1353,播放音樂,play_general_music,play_general_music
1354,蘇芮,play_artist play_album,play_artist play_album
1355,我要聽嘻哈音樂,play_category,play_category
1356,我要聽走到飛,play_song play_album,play_song play_album
1357,兩隻老虎,play_song,play_song
1358,幫我播熱門歌曲,play_trending,play_trending
1359,我要聽華語新歌,play_new_song play_language_new_song,play_new_song play_language_new_song
1360,我要聽走到飛,play_song play_album,play_song play_album
1361,往後餘生,play_song play_album,play_song play_album
1362,我要聽音樂,play_general_music,play_general_music
1363,我要聽音樂,play_general_music,play_general_music
1364,兩隻老虎,play_song,play_song
1365,我要聽走到飛,play_song play_album,play_song play_album
1366,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
1367,我想聽無言的結局,play_song,play_song
1368,我要聽煙花易冷,play_song,play_song
1369,我要聽嘻哈音樂,play_category,play_category
1370,兩隻老虎,play_song,play_song
1371,我要聽吳卓源的歌,play_artist,play_artist
1372,沙漠駱駝,play_song play_album,play_song play_album
1373,我要聽走到飛,play_song play_album,play_song play_album
1374,我要聽林宥嘉的歌,play_artist,play_artist
1375,我要聽鳳飛飛的歌,play_artist play_song play_album,play_artist play_song play_album
1376,隨機播放音樂,play_general_music,play_general_music
1377,播放音樂,play_general_music,play_general_music
1378,播放悲傷如雨,play_song play_theme,play_song
1379,我要聽古典音樂,play_category,play_category
1380,兩隻老虎,play_song,play_song
1381,播放輕音樂,play_artist play_song,play_category
1382,我要聽搖滾音樂,play_category,play_category
1383,純音樂聽,play_artist play_song,
1384,播放輕音樂,play_artist play_song,play_category
1385,我要聽嘻哈音樂,play_category,play_category
1386,沙漠駱駝,play_song play_album,play_song play_album
1387,兩隻老虎,play_song,play_song
1388,生僻字,play_song play_album,play_song play_album
1389,孫露的月光小夜曲,play_artist play_album play_artist_song,play_artist play_album play_artist_song
1390,我要聽月琴,play_song,play_song
1391,我要聽走到飛,play_song play_album,play_song play_album
1392,我要聽搖滾音樂,play_category,play_category
1393,我要聽古典音樂,play_category,play_category
1394,播放小紅帽的兒童故事,play_audiobook play_audiobook_category,play_audiobook_category
1395,我要聽鬼故事,play_song play_album play_audiobook_category,play_song play_album play_audiobook_category
1396,我要聽于文文的歌,play_artist play_playlist,play_artist
1397,我要聽劉德華的歌,play_artist play_song play_album,play_artist play_song play_album
1398,郭德綱的節目,play_playlist,
1399,我要聽王力宏的歌,play_artist play_album,play_artist play_album
1400,杜德偉,play_artist,play_artist
1401,Celine Dion,play_artist play_album,play_artist play_song play_album
1402,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
1403,我要聽熱門歌曲,play_trending,play_trending
1404,播放悲傷如雨,play_song play_theme,play_song
1405,小紅帽,play_song play_audiobook,play_song
1406,鄭秀文,play_artist play_album,play_artist play_album
1407,播放一曲相思,play_song play_album,play_song play_album
1408,我要聽煙花易冷,play_song,play_song
1409,關於少年冒險王,play_song play_album play_audiobook_category,play_song play_album
1410,我要聽搖滾音樂,play_category,play_category
1411,我想聽英文歌,play_language,play_language
1412,播放一曲相思,play_song play_album,play_song play_album
1413,學貓叫,play_song play_album,play_song play_album
1414,我要聽古典音樂,play_category,play_category
1415,我要聽童安格的歌,play_artist,play_artist
1416,我要聽搖滾音樂,play_category,play_category
1417,我要聽李榮浩的歌,play_artist play_album,play_artist play_album
1418,我要聽童話故事,play_album play_audiobook_category,play_album play_audiobook_category
1419,我要聽相聲,play_audiobook_category,play_audiobook_category
1420,我要聽恰似你的溫柔,play_song,play_song play_album
1421,兩隻老虎,play_song,play_song
1422,我要聽日文歌,play_language,play_language
1423,我要聽防彈少年團的歌,play_artist play_song,play_artist play_song play_album
1424,我要聽華語新歌,play_new_song play_language_new_song,play_new_song play_language_new_song
1425,我要聽音樂,play_general_music,play_general_music
1426,我要聽田馥甄的歌,play_artist play_song play_album,play_artist play_song play_album
1427,我要聽古典音樂,play_category,play_category
1428,播放一曲相思,play_song play_album,play_song play_album
1429,我要聽煙花易冷,play_song,play_song
1430,我要聽西遊記,play_song play_album play_audiobook,play_song play_album play_audiobook
1431,愛我你就抱抱我,play_song play_album,play_song play_album
1432,學貓叫,play_song play_album,play_song play_album
1433,我要聽英文版拇指姑娘,play_song play_audiobook,play_song play_audiobook
1434,我要聽周華健的歌,play_artist play_album,play_artist play_album
1435,我要聽電子音樂排行榜,play_chart play_category_chart,play_chart
1436,聽見下雨的聲音,play_song play_album,play_song
1437,學貓叫,play_song play_album,play_song play_album
1438,我要聽故事,play_general_audiobook,play_general_audiobook
1439,我要聽王力宏的歌,play_artist play_album,play_artist play_album
1440,我要聽新歌排行榜,play_chart,play_chart
1441,我要聽相聲,play_audiobook_category,play_audiobook_category
1442,我要聽新歌排行榜,play_chart,play_chart
1443,我要聽嘻哈排行榜,play_chart play_category_chart,play_chart
1444,我要聽光年之外,play_song play_album,play_song play_album
1445,洪榮宏,play_artist play_album,play_artist play_album
1446,許富凱,play_artist,play_artist
1447,我要聽光年之外,play_song play_album,play_song play_album
1448,播放一曲相思,play_song play_album,play_song play_album
1449,學貓叫,play_song play_album,play_song play_album
1450,我要聽黃明志的歌,play_artist play_song play_album,play_artist play_song play_album
1451,我要聽失戀排行榜,play_chart,play_chart
1452,我要聽對面的女孩看過來,play_song,play_song
1453,我要聽對面的女孩看過來,play_song,play_song
1454,愛我你就抱抱我,play_song play_album,play_song play_album
1455,播放一曲相思,play_song play_album,play_song play_album
1456,我要聽音樂,play_general_music,play_general_music
1457,我要聽自殺突擊隊的主題曲,play_song play_album,play_song play_album
1458,我要聽光年之外,play_song play_album,play_song play_album
1459,播放音樂,play_general_music,play_general_music
1460,我要聽爵士音樂,play_category,play_category
1461,我要聽古典音樂,play_category,play_category
1462,我要聽文學小說,play_song play_album play_audiobook_category,
1463,我要聽光年之外,play_song play_album,play_song play_album
1464,我要聽日文歌,play_language,play_language
1465,播放音樂,play_general_music,play_general_music
1466,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
1467,我要聽粵語歌,play_language,play_language
1468,兩隻老虎,play_song,play_song
1469,兩隻老虎,play_song,play_song
1470,我要聽how far i'll go,play_song,play_song play_album
1471,我要聽相聲,play_audiobook_category,play_audiobook_category
1472,我要聽走到飛,play_song play_album,play_song play_album
1473,我要聽張雨生的歌,play_artist play_song play_album,play_artist play_song play_album
1474,我要聽粵語歌,play_language,play_language
1475,我要聽張韶涵的歌,play_artist play_album,play_artist play_album
1476,我要聽獨立音樂,play_category,play_category
1477,我要聽蕭煌奇的歌,play_artist,play_artist play_album
1478,生僻字,play_song play_album,play_song play_album
1479,我要聽買榜,play_song play_playlist,play_song play_playlist
1480,播放紅髮愛德的歌,play_artist play_song,play_artist play_song
1481,播放起風了,play_song play_album,play_song play_album
1482,我要聽華語新歌,play_new_song play_language_new_song,play_new_song play_language_new_song
1483,我要聽陳綺貞的歌,play_artist play_song play_album,play_artist play_song play_album
1484,沙漠駱駝,play_song play_album,play_song play_album
1485,故事,play_general_audiobook,play_general_audiobook
1486,我要聽電子音樂排行榜,play_chart play_category_chart,play_chart
1487,我要聽迪士尼音樂,play_song,play_song
1488,我要聽日文歌,play_language,play_language
1489,我要聽林俊傑的歌,play_artist play_song play_album,play_artist play_song play_album
1490,我要聽小星星,play_song,play_song
1491,我要聽台語排行榜,play_chart play_language_chart,play_chart
1492,播放一曲相思,play_song play_album,play_song play_album
1493,我要聽蔡琴的歌,play_artist play_album,play_artist play_album
1494,我要聽 Alan Walker 的歌,play_artist play_song,play_artist play_song
1495,往後餘生,play_song play_album,play_song play_album
1496,我要聽華語新歌,play_new_song play_language_new_song,play_new_song play_language_new_song
1497,我要聽有點野,play_album,play_album
1498,我要聽江蕙的歌,play_artist,play_artist
1499,我要聽許茹芸的歌,play_artist,play_artist
1500,學貓叫,play_song play_album,play_song play_album
1501,我要聽煙花易冷,play_song,play_song
1502,我要聽節奏藍調音樂,play_category,play_category
1503,我要聽宇多田光的歌,play_artist play_song,play_artist play_song play_album
1504,我要聽我好嗎,play_song play_album,play_song play_album
1505,我要聽流行,play_trending,
1506,播放一曲相思,play_song play_album,play_song play_album
1507,播放起風了,play_song play_album,play_song play_album
1508,我要聽留不住的故事,play_song,play_song
1509,生僻字,play_song play_album,play_song play_album
1510,我要聽兒歌,play_artist play_song,play_artist play_song
1511,播放熊天平的歌,play_artist play_song,play_artist
1512,往後餘生,play_song play_album,play_song play_album
1513,我要聽我好嗎,play_song play_album,play_song play_album
1514,我要聽新歌,play_new_song,play_new_song play_language_new_song
