,處理的字串,label,predict
2395,我要聽爵士音樂,(3 5),(3 5)
2396,我要聽爵士音樂,(3 5),(3 5)
2397,康康,(0 2),(0 2)
2398,播放一曲相思,(2 6),(2 6)
2399,綠色,(0 2),(0 2)
2400,我要聽新歌,(3 5),(3 5)
2401,我要聽買榜,(3 5),(3 5)
2402,我要聽買榜,(3 5),(3 5)
2403,我要聽煙花易冷,(3 7),(3 7)
2404,我要聽林俊傑的歌,(3 6),(3 6)
2405,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
2406,我要聽 Alan Walker 的歌,(4 15),(4 15)
2407,我要聽悲傷的歌曲,(3 5),(3 5)
2408,明天我告訴放假不,(5 7),
2409,我要聽快樂鳥日子,(3 8),(3 8)
2410,我要聽喬幼的歌,(3 5),(3 5)
2411,我要聽林俊傑的歌,(3 6),(3 6)
2412,我要聽新歌,(3 5),(3 5)
2413,我要聽于文文的歌,(3 6),(3 6)
2414,我們要聽什麼歌好,(4 7),(4 7)
2415,我要聽日文歌,(3 5),(3 5)
2416,唱一首小蘋果,(3 6),(3 6)
2417,我要聽鄧麗君的歌,(3 6),(3 6)
2418,我要聽我好嗎,(3 6),(3 6)
2419,播放一曲相思,(2 6),(2 6)
2420,西洋音樂,(0 2),(0 2)
2421,我要聽伍佰的歌,(3 6),(3 6)
2422,我要聽莫文蔚的歌,(3 6),(3 6)
2423,我要聽買榜,(3 5),(3 5)
2424,is夠了,(2 4),(0 2) (2 4)
2425,我要聽留不住的故事,(3 9),(3 9)
2426,涼涼,(0 2),(0 2)
2427,爵士樂,(0 2),(0 2)
2428,愛我你就抱抱我,(0 7),(0 7)
2429,李玖哲,(0 3),(0 3)
2430,我想要聽順子的寫一首歌,(4 6) (7 11),(7 11)
2431,我要聽防彈少年團的歌,(3 8),(3 8)
2432,我要聽相聲選粹,(3 7),(3 7)
2433,早安太陽,(0 4),(0 2)
2434,bruno mars,(0 10),(0 10)
2435,播放一曲相思,(2 6),(2 6)
2436,我想要聽周杰倫的告白氣球,(4 7) (8 12),(4 7) (8 12)
2437,播放韓語歌,(2 4),(2 4)
2438,兩隻老虎,(0 4),(0 4)
2439,我要聽對面的女孩看過來,(3 11),(3 11)
2440,請播放命運一直走,(5 8),(3 8)
2441,我想聽快樂情境的歌,(3 5),(3 5)
2442,播放古典音樂,(2 4),(2 4)
2443,我要聽費玉清的歌,(3 6),(3 6)
2444,播放音樂,,
2445,我要聽周杰倫的歌,(3 6),(3 6)
2446,彭佳慧,(0 3),(0 3)
2447,我要聽光年之外,(3 7),(3 7)
2448,我要聽節奏藍調音樂,(3 7),(3 7)
2449,我要聽音樂,,
2450,我要聽煙花易冷,(3 7),(3 7)
2451,我想聽齊秦的歌,(3 5),(3 5)
2452,唱一首小苹果,(3 6),(3 6)
2453,阿拉丁主題曲,(3 6),(3 6)
2454,幫我播潘越雲的歌,(3 6),(3 6)
2455,我想要聽周杰倫的告白氣球,(4 7) (8 12),(4 7) (8 12)
2456,我要聽吳卓源的歌,(3 6),(3 6)
2457,愛我你就抱抱我,(0 7),(0 7)
2458,我要聽搖滾音樂,(3 5),(3 5)
2459,播放音樂,,
2460,我要聽愛的可能,(3 7),(3 7)
2461,播放一曲相思,(2 6),(2 6)
2462,我要聽我好嗎,(3 6),(3 6)
2463,我要聽節奏藍調音樂,(3 7),(3 7)
2464,我要聽爵士音樂,(3 5),(3 5)
2465,謝金燕,(0 3),(0 3)
2466,播放一曲相思,(2 6),(2 6)
2467,我要聽江蕙的歌,(3 5),(3 5)
2468,我要聽鄧麗君的歌,(3 6),(3 6)
2469,我要聽薛之謙的歌,(3 6),(3 6)
2470,學貓叫,(0 3),(0 3)
2471,我要聽節奏藍調音樂,(3 7),(3 7)
2472,我要聽心情不好的時候適合聽的歌曲,(3 7),(3 7)
2473,我要聽孫露的歌,(3 5),(3 5)
2474,我要聽準備中,(3 6),(3 6)
2475,我要聽薛之謙的歌,(3 6),(3 6)
2476,我要聽買榜,(3 5),(3 5)
2477,西洋音樂,(0 2),(0 2)
2478,我要聽張學友的歌,(3 6),(3 6)
2479,我要聽相聲選粹,(3 7),(3 7)
2480,播放音樂,,
2481,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
2482,我要聽愛情的模樣,(3 8),(3 8)
2483,我要聽林憶蓮的歌,(3 6),(3 6)
2484,我要聽莫文蔚的歌,(3 6),(3 6)
2485,播放一曲相思,(2 6),(2 6)
2486,我要聽音樂,,
2487,涼涼,(0 2),(0 2)
2488,我要聽失戀排行榜,(5 8),(5 8)
2489,播放音樂,,
2490,我要聽買榜,(3 5),(3 5)
2491,我要聽王力宏的歌,(3 6),(3 6)
2492,放抒情歌,(1 3),(1 3)
2493,播放一曲相思,(2 6),(2 6)
2494,烽火天榜,(0 4),(0 4)
2495,生僻字,(0 3),(0 3)
2496,我要聽你喜歡我的歌嗎,(3 10),(3 10)
2497,唱一首小蘋果,(3 6),(3 6)
2498,幫我播放大自然音樂,(4 9),(4 9)
2499,我要聽爵士音樂,(3 5),(3 5)
2500,涼涼,(0 2),(0 2)
2501,涼涼,(0 2),(0 2)
2502,我要聽買榜,(3 5),(3 5)
2503,我要聽迪士尼音樂,(3 5),(3 5)
2504,我要聽八度空間,(3 7),(3 7)
2505,我要聽嘻哈音樂,(3 5),(3 5)
2506,涼涼,(0 2),(0 2)
2507,故事,(0 2),(0 2)
2508,播放起風了,(2 5),(2 5)
2509,我要聽陳奕迅的歌,(3 6),(3 6)
2510,我要聽我好嗎,(3 6),(3 6)
2511,我要聽林俊傑的歌,(3 6),(3 6)
2512,愛我你就抱抱我,(0 7),(0 7)
2513,馬友友,(0 3),(0 3)
2514,我要聽快樂的音樂,(3 6),(3 6)
2515,愛我你就抱抱我,(0 7),(0 7)
2516,我要聽三隻小豬,(3 7),(3 7)
2517,我要聽劉德華的歌,(3 6),(3 6)
2518,播放韓語歌,(2 4),(2 4)
2519,我要聽爵士音樂排行榜,(3 5) (7 10),(3 5) (7 10)
2520,播放小紅帽的兒童故事,(6 10),(6 10)
2521,愛我你就抱抱我,(0 7),(0 7)
2522,我要聽周杰倫的歌,(3 6),(3 6)
2523,我要聽感到憤怒的歌曲,(5 7),(5 7)
2524,我要聽走到飛,(3 6),(3 6)
2525,我要聽買榜,(3 5),(3 5)
2526,我要聽李聖傑的歌,(3 6),(3 6)
2527,我要聽對面的女孩看過來,(3 11),(3 11)
2528,我要聽搖滾音樂,(3 5),(3 5)
2529,我要聽光年之外,(3 7),(3 7)
2530,唱一首小蘋果,(3 6),(3 6)
2531,我要聽節奏藍調音樂,(3 7),(3 7)
2532,我要聽新歌,(3 5),(3 5)
2533,黃鶯鶯,(0 3),(0 3)
2534,我要聽春天的歌曲,(3 7),(3 7)
2535,播放起風了,(2 5),(2 5)
2536,我要聽林俊傑的歌,(3 6),(3 6)
2537,我要聽電子音樂排行榜,(3 5) (7 10),(3 5) (7 10)
2538,我要聽伍佰的歌,(3 6),(3 6)
2539,我要聽感到憤怒的歌曲,(5 7),(5 7)
2540,播放我的滑板鞋,(2 7),(2 7)
2541,我要聽日文歌,(3 5),(3 5)
2542,播放芭比的觸電,(2 4) (5 7),(2 4) (5 7)
2543,我要聽田馥甄的歌,(3 6),(3 6)
2544,八十八小豹小豹,(1 3),(1 3)
2545,我要聽古典音樂,(3 5),(3 5)
2546,我要聽對面的女孩看過來,(3 11),(3 11)
2547,我要聽費玉清的歌,(3 6),(3 6)
2548,聽廣播,(1 3),(1 3)
2549,你唱歌很好聽唱歌,(0 6),
2550,愛我你就抱抱我,(0 7),(0 7)
2551,來首愛情的騙子我問你,(2 10),(2 10)
2552,我要聽周杰倫的歌,(3 6),(3 6)
2553,我要聽浪漫的音樂,(3 5),(3 5)
2554,播放蔡琴的歌曲,(2 4),(2 4)
2555,我要聽王力宏的歌,(3 6),(3 6)
2556,我要聽搖滾音樂,(3 5),(3 5)
2557,涼涼,(0 2),(0 2)
2558,愛我你就抱抱我,(0 7),(0 7)
2559,幫我播潘越雲的歌,(3 6),(3 6)
2560,南方二重唱熱門歌曲,(0 5) (5 7),(0 5) (5 7)
2561,播放一曲相思,(2 6),(2 6)
2562,我要聽熱門歌曲,(3 5),(3 5)
2563,播放音樂,,
2564,我要聽周興哲的歌,(3 6),(3 6)
2565,我要聽小牛頓,(3 6),(3 6)
2566,學貓叫,(0 3),(0 3)
2567,我要聽月琴,(3 5),(3 5)
2568,我要聽張宇的歌,(3 5),(3 5)
2569,taylor swift,(0 12),(0 12)
2570,播放一曲相思,(2 6),(2 6)
2571,我要聽琅琊榜,(3 6),(3 6)
2572,唱一首小蘋果,(3 6),(3 6)
2573,學貓叫,(0 3),(0 3)
2574,我要聽走到飛,(3 6),(3 6)
2575,播金門王的歌,(1 3),(1 4)
2576,我要聽洗衣機,(3 6),(3 6)
2577,我要聽鳳飛飛的歌,(3 6),(3 6)
2578,我要聽蔡依林的歌,(3 6),(3 6)
2579,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
2580,我要聽周杰倫的歌,(3 6),(3 6)
2581,我要聽月琴,(3 5),(3 5)
2582,我想要聽周杰倫的告白氣球,(4 7) (8 12),(4 7) (8 12)
2583,播放一曲相思,(2 6),(2 6)
2584,我要聽新歌,(3 5),(3 5)
2585,我要聽林俊傑的歌,(3 6),(3 6)
2586,播放起風了,(2 5),(2 5)
2587,我要聽橄欖樹,(3 6),(3 6)
2588,愛江山愛美人,(1 3),(1 3)
2589,我要聽派對動物,(3 5),(3 7)
2590,講個笑話,(2 4),(2 4)
2591,涼涼,(0 2),(0 2)
2592,學貓叫,(0 3),(0 3)
2593,播放貝加爾湖畔,(2 7),(2 7)
2594,我要聽街角的祝福,(3 8),(3 8)
2595,我要聽劉德華的歌,(3 6),(3 6)
2596,我要聽江蕙的歌,(3 5),(3 5)
2597,許富凱,(0 3),(0 3)
2598,播放一曲相思,(2 6),(2 6)
2599,我要聽魔法城堡,(3 7),(3 7)
2600,我要聽流行音樂,(3 5),(3 5)
2601,畢書盡,(0 3),(0 3)
2602,心經,(0 2),(0 2)
2603,播放一曲相思,(2 6),(2 6)
2604,我要聽張雨生的歌,(3 6),(3 6)
2605,我要聽孫燕姿的歌,(3 6),(3 6)
2606,我要聽粵語歌,(3 5),(3 5)
2607,學貓叫,(0 3),(0 3)
2608,播放一曲相思,(2 6),(2 6)
2609,播放音樂,,
2610,我要聽吳卓源的歌,(3 6),(3 6)
2611,我要聽我好嗎,(3 6),(3 6)
2612,兩隻老虎,(0 4),(0 4)
2613,黃小琥,(0 3),(0 3)
2614,唱一首小蘋果,(3 6),(3 6)
2615,我要聽張學友的歌,(3 6),(3 6)
2616,我要聽有點野,(3 6),(3 6)
2617,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
2618,我要聽新歌,(3 5),(3 5)
2619,我要聽 Misia 的歌,(4 9),(4 9)
2620,學貓叫,(0 3),(0 3)
2621,播放音樂,,
2622,兩隻老虎,(0 4),(0 4)
2623,我要聽對面的女孩看過來,(3 11),(3 11)
2624,兩隻老虎,(0 4),(0 4)
2625,涼涼,(0 2),(0 2)
2626,我要聽林俊傑的歌,(3 6),(3 6)
2627,葉倩文的哭砂,(0 3) (4 6),(0 3) (4 6)
2628,播放一曲相思,(2 6),(2 6)
2629,我要聽我好嗎,(3 6),(3 6)
2630,我要聽紅蜻蜓,(3 6),(3 6)
2631,洪榮宏,(0 3),(0 3)
2632,我要聽鄧紫棋的歌,(3 6),(3 6)
2633,播放一曲相思,(2 6),(2 6)
2634,我要聽幫我播放謝謝,(7 9),(7 9)
2635,有睡眠的故事嗎,(3 6),(1 3)
2636,我要聽留不住的故事,(3 9),(3 9)
2637,bruno mars,(0 10),(0 10)
2638,我要聽周杰倫的歌,(3 6),(3 6)
2639,老公,(0 2),(0 2)
2640,我要聽熱門歌曲,(3 5),(3 5)
2641,我要聽林俊傑的歌,(3 6),(3 6)
2642,詩歌神的道路,(4 6),
2643,我要聽許茹芸的歌,(3 6),(3 6)
2644,我要聽獨立音樂,(3 5),(3 5)
2645,我要聽新歌,(3 5),(3 5)
2646,我要聽我好嗎,(3 6),(3 6)
2647,彭佳慧,(0 3),(0 3)
2648,我要聽張學友的歌,(3 6),(3 6)
2649,播放日語歌,(2 4),(2 4)
2650,播放芭比的触电,(5 7),(2 4)
2651,西洋音樂,(0 2),(0 2)
2652,學貓叫,(0 3),(0 3)
2653,我要聽愛情的模樣,(3 8),(3 8)
2654,我要聽江惠的歌,(3 5),(3 5)
2655,我要聽梁靜茹的歌,(3 6),(3 6)
2656,兩隻老虎,(0 4),(0 4)
2657,我要聽煙花易冷,(3 7),(3 7)
2658,播放紅髮愛德的歌,(2 6),(2 6)
2659,我要聽電子音樂排行榜,(3 5) (7 10),(3 5) (7 10)
2660,我要聽月琴,(3 5),(3 5)
2661,我要聽音樂,,
2662,播放永遠往事只能回味,(4 10),
2663,我要聽于文文的歌,(3 6),(3 6)
2664,播放一曲相思,(2 6),(2 6)
2665,西洋音樂,(0 2),(0 2)
2666,想聽陽光宅男,(2 6),(2 6)
2667,我要聽光年之外,(3 7),(3 7)
2668,涼涼,(0 2),(0 2)
2669,我要聽孫露的歌,(3 5),(3 5)
2670,我要聽張宇的歌,(3 5),(3 5)
2671,我要聽你喜歡我的歌嗎,(3 10),(3 10)
2672,我要聽張惠妹的歌,(3 6),(3 6)
2673,播放華語排行榜,(2 4) (4 7),(2 4) (4 7)
2674,我要聽我好嗎,(3 6),(3 6)
2675,來首無言的結局,(2 7),(2 7)
2676,我要聽買榜,(3 5),(3 5)
2677,我要聽田馥甄的歌,(3 6),(3 6)
2678,我要聽陳奕迅的歌,(3 6),(3 6)
2679,播放郭富城的歌,(2 5),(2 5)
2680,我要聽留不住的故事,(3 9),(3 9)
2681,我要聽天生歌姬,(3 7),(3 7)
2682,我要聽童話故事,(3 7),(3 7)
2683,我要聽買榜,(3 5),(3 5)
2684,播放韓語歌,(2 4),(2 4)
2685,我要聽于文文的歌,(3 6),(3 6)
2686,我要聽小星星,(3 6),(3 6)
2687,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
2688,我要聽五月天派對動物,(3 6) (6 10),(3 6) (6 10)
2689,我要聽林俊傑的歌,(3 6),(3 6)
2690,我要聽那個循環語的怪獸,(9 11),(9 31)
2691,沙漠駱駝,(0 4),(0 4)
2692,沙漠駱駝,(0 4),(0 4)
2693,播放一曲相思,(2 6),(2 6)
2694,我要聽琅琊榜,(3 6),(3 6)
2695,魏龍豪相聲,(3 5),(3 5)
2696,我要聽走到飛,(3 6),(3 6)
2697,播放一曲相思,(2 6),(2 6)
2698,我要聽悲傷的歌曲,(3 5),(3 5)
2699,播放一曲相思,(2 6),(2 6)
2700,大悲咒,(0 3),(0 3)
2701,我要聽我好嗎,(3 6),(3 6)
2702,伍思凱,(0 3),(0 3)
2703,我要聽節奏藍調音樂,(3 7),(3 7)
2704,播放一曲相思,(2 6),(2 6)
2705,我要聽熱門歌曲,(3 5),(3 5)
2706,白安,(0 2),(0 2)
2707,我要聽台語歌,(3 5),(3 5)
2708,我要聽吳卓源的歌,(3 6),(3 6)
2709,我要聽兒歌,(3 5),(3 5)
2710,我要聽老歌,(3 5),(3 5)
2711,我要聽走到飛,(3 6),(3 6)
2712,學貓叫,(0 3),(0 3)
2713,我要聽天生歌姬,(3 7),(3 7)
2714,許美靜,(0 3),(0 3)
2715,我要聽蔡琴的歌,(3 5),(3 5)
2716,我要聽變形金剛主題曲,(3 7),(3 7)
2717,我要聽周杰倫的歌,(3 6),(3 6)
2718,涼涼,(0 2),(0 2)
2719,我要聽王傑的歌,(3 5),(3 5)
2720,小爆蝦你可以看到那個知道我手上這個小音箱,(15 17),
2721,播放一曲相思,(2 6),(2 6)
2722,我要聽劉德華的歌,(3 6),(3 6)
2723,學貓叫,(0 3),(0 3)
2724,冰雪奇緣主題曲,(4 7),(4 7)
2725,愛我你就抱抱我,(0 7),(0 7)
2726,專心考試兄弟,(2 4),(4 6)
2727,涼涼,(0 2),(0 2)
2728,萬芳,(0 2),(0 2)
2729,我要聽八度空間,(3 7),(3 7)
2730,請播放等你開口,(3 7),(3 7)
2731,我要聽童話故事,(3 7),(3 7)
2732,我要聽雷鬼音樂,(3 5),(3 5)
2733,我要聽歪批三國,(3 7),(3 7)
2734,愛我你就抱抱我,(0 7),(0 7)
2735,我要聽鬼故事,(3 6),(3 6)
2736,我要聽張信哲的歌,(3 6),(3 6)
2737,我要聽買榜,(3 5),(3 5)
2738,放流行音樂,(1 3),(1 3)
2739,我要聽三隻小豬,(3 7),(3 7)
2740,我要聽相聲,(3 5),(3 5)
2741,我要聽走到飛,(3 6),(3 6)
2742,生僻字,(0 3),(0 3)
2743,我要聽光年之外,(3 7),(3 7)
2744,我要聽光年之外,(3 7),(3 7)
2745,愛我你就抱抱我,(0 7),(0 7)
2746,愛我你就抱抱我,(0 7),(0 7)
2747,我要聽郭採潔的答案,(3 6),(3 6) (7 9)
2748,我要聽周杰倫的歌,(3 6),(3 6)
2749,我要聽西遊記,(3 6),(3 6)
2750,我要聽音樂,,
2751,杜德偉,(0 3),(0 3)
2752,我要聽王傑的歌,(3 5),(3 5)
2753,我要聽有點野,(3 6),(3 6)
2754,我要聽床邊故事,(3 7),(3 7)
2755,我要聽費玉清的歌,(3 6),(3 6)
2756,我要聽于文文的歌,(3 6),(3 6)
2757,我要聽九九乘法的歌,(3 5),(3 31)
2758,我要聽小星星,(3 6),(3 6)
2759,我想聽英文歌,(3 5),(3 5)
2760,我要聽蔡琴的歌,(3 5),(3 5)
2761,我要聽王力宏的歌,(3 6),(3 6)
2762,我要聽光年之外,(3 7),(3 7)
2763,我要聽悲傷的歌曲,(3 5),(3 5)
2764,我要聽台語歌,(3 5),(3 5)
2765,唱一首小蘋果,(3 6),(3 6)
2766,我要聽楊丞琳的歌,(3 6),(3 6)
2767,我要聽林宥嘉的歌,(3 6),(3 6)
2768,我要聽獨立音樂,(3 5),(3 5)
2769,我要聽音樂,,
2770,播放一曲相思,(2 6),(2 6)
2771,我要聽格林童話,(3 7),(3 7)
2772,我要聽獨立音樂,(3 5),(3 5)
2773,來一首望春風,(3 6),(3 6)
2774,我要聽搖滾音樂,(3 5),(3 5)
2775,我要聽愛情的模樣,(3 8),(3 8)
2776,我要聽孫露的歌,(3 5),(3 5)
2777,我要聽林俊傑的歌,(3 6),(3 6)
2778,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
2779,我要聽莫文蔚的歌,(3 6),(3 6)
2780,我想聽安利,(3 5),(3 5)
2781,我要聽心情不好的時候適合聽的歌曲,(3 7),(3 7)
2782,蕭亞軒,(0 3),(0 3)
2783,我要聽 Alan Walker 的歌,(4 15),(4 15)
2784,我要聽新歌,(3 5),(3 5)
2785,我要聽月琴,(3 5),(3 5)
2786,我要聽徐佳瑩的歌,(3 6),(3 6)
2787,我要聽光年之外,(3 7),(3 7)
2788,我要聽相聲,(3 5),(3 5)
2789,兩隻老虎,(0 4),(0 4)
2790,我要聽劉德華的歌,(3 6),(3 6)
2791,我要聽月琴,(3 5),(3 5)
2792,我要聽 Misia 的歌,(4 9),(4 9)
2793,唱一首小蘋果,(3 6),(3 6)
2794,我要聽喬幼的歌,(3 5),(3 5)
2795,我要聽張學友的歌,(3 6),(3 6)
2796,我要聽煙花易冷,(3 7),(3 7)
2797,播放唸書音樂,(2 4),(2 4)
2798,我要聽徐佳瑩的歌,(3 6),(3 6)
2799,mp魔幻力量我還是愛著你,(2 6) (6 12),(2 6) (6 12)
2800,幫我播放陳潔的新不要,(8 10),(4 10)
2801,我要聽台語歌,(3 5),(3 5)
2802,我要聽走到飛,(3 6),(3 6)
2803,我要聽兒歌,(3 5),(3 5)
2804,我要聽于文文的歌,(3 6),(3 6)
2805,我要聽有點野,(3 6),(3 6)
2806,英文,(0 2),(0 2)
2807,我要聽林俊傑的歌,(3 6),(3 6)
2808,學貓叫,(0 3),(0 3)
2809,我要聽田馥甄的歌,(3 6),(3 6)
2810,我要聽兒歌,(3 5),(3 5)
2811,我要聽黃乙玲的歌,(3 6),(3 6)
2812,我要聽華語音樂,(3 5),(3 5)
2813,沙漠駱駝,(0 4),(0 4)
2814,沙漠駱駝,(0 4),(0 4)
2815,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
2816,我要聽爵士音樂,(3 5),(3 5)
2817,我要聽田馥甄的歌,(3 6),(3 6)
2818,彭佳慧,(0 3),(0 3)
2819,兩隻老虎,(0 4),(0 4)
2820,我要聽相聲,(3 5),(3 5)
2821,學貓叫,(0 3),(0 3)
2822,涼涼,(0 2),(0 2)
2823,我要聽黃乙玲的歌,(3 6),(3 6)
2824,學貓叫,(0 3),(0 3)
2825,我要聽江蕙的歌,(3 5),(3 5)
2826,愛我你就抱抱我,(0 7),(0 7)
2827,我要聽新歌,(3 5),(3 5)
2828,播放音樂,,
2829,我要聽田馥甄的歌,(3 6),(3 6)
2830,我要聽月亮代表我的心,(3 10),(3 10)
2831,莊心妍放過自己,(0 3) (3 7),(0 3) (3 7)
2832,我要聽小蘋果,(3 6),(3 6)
2833,Beat it,(0 7),(0 7)
2834,請播故事,(2 4),
2835,我要聽獨立音樂,(3 5),(3 5)
2836,我要聽熱門歌曲,(3 5),(3 5)
2837,我要聽熱門歌曲,(3 5),(3 5)
2838,我要聽感到憤怒的歌曲,(5 7),(5 7)
2839,播放芭比的触电,(5 7),(2 4)
2840,我要聽蔡依林的歌,(3 6),(3 6)
2841,兩隻老虎,(0 4),(0 4)
2842,我要聽華語音樂,(3 5),(3 5)
2843,我要聽兒歌,(3 5),(3 5)
2844,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
2845,西洋音樂,(0 2),(0 2)
2846,我要聽兒歌,(3 5),(3 5)
2847,我要聽月琴,(3 5),(3 5)
2848,我要聽情歌,(3 5),(3 5)
2849,生日快樂,(0 4),(0 4)
2850,我要聽flight,(3 9),(3 9)
2851,我要聽光年之外,(3 7),(3 7)
2852,我要聽在我心裡從此有個你,(9 12),
2853,我要聽故事,(0 5),(0 5)
2854,我要聽光年之外,(3 7),(3 7)
2855,我要聽吻別,(3 5),(3 5)
2856,我要聽搖滾音樂,(3 5),(3 5)
2857,播放音樂,,
2858,我要聽林俊傑的歌,(3 6),(3 6)
2859,我要聽光年之外,(3 7),(3 7)
2860,黃小琥,(0 3),(0 3)
2861,播放一曲相思,(2 6),(2 6)
2862,往後餘生,(0 4),(0 4)
2863,我要聽春天的歌曲,(3 7),(3 7)
2864,愛我你就抱抱我,(0 7),(0 7)
2865,我要聽床邊故事,(3 7),(3 7)
2866,我要聽搖滾音樂,(3 5),(3 5)
2867,我要聽相聲,(3 5),(3 5)
2868,學貓叫,(0 3),(0 3)
2869,學貓叫,(0 3),(0 3)
2870,我要聽一千零一夜故事,(3 8),(3 8)
2871,我要聽李聖傑的歌,(3 6),(3 6)
2872,播放辦桌二人組,(2 7),(2 7)
2873,播放小紅帽的兒童故事,(6 10),(6 10)
2874,我要聽煙花易冷,(3 7),(3 7)
2875,我要聽王力宏的歌,(3 6),(3 6)
2876,我要聽煙花易冷,(3 7),(3 7)
2877,我要聽嘻哈音樂,(3 5),(3 5)
2878,我要聽爵士音樂,(3 5),(3 5)
2879,我要聽吳卓源的歌,(3 6),(3 6)
2880,我要聽alan walker,(3 14),(3 14)
2881,我要聽阿拉丁電影的主題曲,(9 12),(9 12)
2882,我要聽吳卓源的歌,(3 6),(3 6)
2883,我要聽把悲傷留給自己,(3 10),(3 10)
2884,我要聽王傑的歌,(3 5),(3 5)
2885,我要聽睡眠音樂,(3 5),(3 5)
2886,我要聽陳綺貞的歌,(3 6),(3 6)
2887,凉凉,(0 2),(0 2)
2888,費玉清的香水有毒,(4 8),(0 3) (4 8)
2889,唱一首小蘋果,(3 6),(3 6)
2890,我要聽嘻哈音樂,(3 5),(3 5)
2891,我要聽買榜,(3 5),(3 5)
2892,我要聽防彈少年團的歌,(3 8),(3 8)
2893,我要聽伍佰的歌,(3 6),(3 6)
2894,我要聽鄧麗君的歌,(3 6),(3 6)
2895,我要聽爵士音樂,(3 5),(3 5)
2896,我要聽白雪公主,(3 7),(3 7)
2897,喬幼,(0 2),(0 2)
2898,我要聽see you again,(3 16),(3 16)
2899,播放主題吹出來的音樂,(5 7),
2900,我要聽走到飛,(3 6),(3 6)
2901,我要聽有點野,(3 6),(3 6)
2902,我要聽新歌,(3 5),(3 5)
2903,我要聽熱門歌曲,(3 5),(3 5)
2904,我要聽橄欖樹,(3 6),(3 6)
2905,我要聽粵語歌,(3 5),(3 5)
2906,播放音樂,,
2907,我要聽新歌,(3 5),(3 5)
2908,我要聽粵語歌,(3 5),(3 5)
2909,我要聽留不住的故事,(3 9),(3 9)
2910,我要聽節奏藍調音樂,(3 7),(3 7)
2911,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
2912,我要聽林憶蓮的歌,(3 6),(3 6)
2913,播放音樂,,
2914,往後餘生,(0 4),(0 4)
2915,李翊君,(0 3),(0 3)
2916,學貓叫,(0 3),(0 3)
2917,我想要聽周杰倫的告白氣球,(4 7) (8 12),(4 7) (8 12)
2918,我要聽天生歌姬,(3 7),(3 7)
2919,播放起風了,(2 5),(2 5)
2920,我要聽煙花易冷,(3 7),(3 7)
2921,我要聽于文文的歌,(3 6),(3 6)
2922,學貓叫,(0 3),(0 3)
2923,我要聽喬幼的歌,(3 5),(3 5)
2924,播放音樂,,
2925,有聲書,(0 3),(0 3)
2926,我要聽米希亞的歌,(4 8),(4 8)
2927,我要聽華語音樂排行榜,(3 5) (7 10),(3 5) (7 10)
2928,我要聽日文歌,(3 5),(3 5)
2929,我要聽兒歌,(3 5),(3 5)
2930,我要聽兒歌,(3 5),(3 5)
2931,我要聽我好嗎,(3 6),(3 6)
2932,我要聽歪批三國,(3 7),(3 7)
2933,阿拉丁主題曲,(3 6),(3 6)
2934,涼涼,(0 2),(0 2)
2935,我要聽熱門歌曲,(3 5),(3 5)
2936,我要聽準備中,(3 6),(3 6)
2937,我要聽突然好想你,(3 8),(3 8)
2938,我要聽米津玄師,(3 7),(3 7)
2939,涼涼,(0 2),(0 2)
2940,我要聽粵語歌,(3 5),(3 5)
2941,我要聽華語新歌,(3 5) (5 7),(3 5) (5 7)
2942,播放音樂,,
2943,我要聽對面的女孩看過來,(3 11),(3 11)
2944,我要聽紅蜻蜓,(3 6),(3 6)
2945,我要聽節奏藍調音樂,(3 7),(3 7)
2946,我要聽田馥甄的歌,(3 6),(3 6)
2947,播放一曲相思,(2 6),(2 6)
2948,播放起風了,(2 5),(2 5)
2949,我要聽嘻哈音樂,(3 5),(3 5)
2950,我要聽光年之外,(3 7),(3 7)
2951,我想聽無言的歌,(3 7),(3 7)
2952,西洋音樂,(0 2),(0 2)
2953,我要聽光年之外,(3 7),(3 7)
2954,播放起風了,(2 5),(2 5)
2955,我要聽三隻小豬,(3 7),(3 7)
2956,往後餘生,(0 4),(0 4)
2957,我要聽歪批三國,(3 7),(3 7)
2958,我要听BIGBANG,(3 10),
2959,學貓叫,(0 3),(0 3)
2960,播放一曲相思,(2 6),(2 6)
2961,我要聽準備中,(3 6),(3 6)
2962,播放茄子蛋,(2 5),(2 5)
2963,我要聽古典音樂,(3 5),(3 5)
2964,我要聽伍佰的歌,(3 6),(3 6)
2965,我要聽吳卓源的歌,(3 6),(3 6)
2966,我要聽煙花易冷,(3 7),(3 7)
2967,兒童故事,(0 4),(0 4)
2968,我要聽江蕙的歌,(3 5),(3 5)
2969,我要聽相聲,(3 5),(3 5)
2970,寶貝寶貝,(0 4),(0 4)
2971,我要聽台語歌,(3 5),(3 5)
2972,下雨天適合聽的歌曲,(0 3),(0 3)
2973,愛我你就抱抱我,(0 7),(0 7)
